#time  flux    error
54956.2362105     0.976920308949     3.7e-05
54956.2566452     0.953361620913     3.7e-05
54956.2770797     0.919030035716     3.7e-05
54956.317949     0.849055939336     3.7e-05
54956.3383835     0.822030691674     3.7e-05
54956.3588181     0.806702784153     3.7e-05
54956.3792527     0.805392556292     3.7e-05
54956.3996874     0.817761389721     3.7e-05
54956.4201219     0.843283525119     3.7e-05
54956.4405565     0.876241799423     3.6e-05
54956.4609912     0.911547955184     3.6e-05
54956.4814257     0.945954566036     3.6e-05
54956.5018603     0.97230965853     3.6e-05
54956.5222948     0.983974509039     3.6e-05
54956.5427295     0.986202392835     3.7e-05
54956.5631641     0.986690849064     3.7e-05
54956.5835987     0.988727123386     3.7e-05
54956.6040333     0.989369184865     3.7e-05
54956.6244679     0.991748578338     3.7e-05
54956.6449025     0.99281268365     3.7e-05
54956.665337     0.995102394777     3.7e-05
54956.6857717     0.996459262971     3.7e-05
54956.7062063     0.998712130706     3.7e-05
54956.7266408     1.00033839795     3.7e-05
54956.7470755     1.0018196046     3.7e-05
54956.7675101     1.00374573789     3.7e-05
54956.7879446     1.00560496536     3.7e-05
54956.8083792     1.00720616467     3.7e-05
54956.8288139     1.00864219859     3.7e-05
54956.8492484     1.0104999138     3.7e-05
54956.869683     1.01078859084     3.7e-05
54956.8901177     1.01353148581     3.7e-05
54956.9105523     1.01239490415     3.7e-05
54956.9309868     1.0150966643     3.7e-05
54956.9514214     1.01408931914     3.7e-05
54956.9718561     1.01399559536     3.8e-05
54956.9922906     1.01561203591     3.7e-05
54957.0127252     1.01377875858     3.7e-05
54957.0331598     1.01448034702     3.7e-05
54957.0535943     1.01312565989     3.7e-05
54957.074029     1.01183888658     3.7e-05
54957.0944635     1.01165292483     3.7e-05
54957.1148982     1.0094285545     3.7e-05
54957.1353327     1.00911461045     3.7e-05
54957.1557673     1.00701578165     3.7e-05
54957.1762021     1.00522875786     3.7e-05
54957.1966365     1.00429623127     3.7e-05
54957.2170712     1.00179646229     3.7e-05
54957.2375058     1.00038291135     3.7e-05
54957.2579403     0.998461135483     3.7e-05
54957.2783749     0.996182342558     3.7e-05
54957.2988095     0.995088243657     3.7e-05
54957.3192442     0.993072834413     3.7e-05
54957.3396787     0.991341553287     3.7e-05
54957.3601133     0.990018604991     3.7e-05
54957.3805479     0.987904041776     3.6e-05
54957.4009825     0.98762709306     3.6e-05
54957.4214171     0.978922677527     3.6e-05
54957.4418517     0.957707439027     3.6e-05
54957.4622864     0.929732839086     3.6e-05
54957.4827209     0.896946099978     3.6e-05
54957.5031555     0.866459615675     3.6e-05
54957.52359     0.843209909764     3.6e-05
54957.5440247     0.827866252221     3.6e-05
54957.5644593     0.825344029255     3.6e-05
54957.5848938     0.837324319567     3.7e-05
54957.6053285     0.860494417021     3.7e-05
54957.6257631     0.887476390181     3.7e-05
54957.6461977     0.920324845493     3.7e-05
54957.6666322     0.95099159343     3.7e-05
54957.6870669     0.97405506431     3.7e-05
54957.7075015     0.986145944353     3.7e-05
54957.727936     0.988092862327     3.7e-05
54957.7483707     0.989455201559     3.7e-05
54957.7688053     0.990505234108     3.7e-05
54957.7892398     0.992320087304     3.7e-05
54957.8096744     0.993067090958     3.7e-05
54957.8301091     0.995187357452     3.7e-05
54957.8505436     0.995998745607     3.7e-05
54957.8709782     0.997965831847     3.7e-05
54957.8914128     0.999287030139     3.7e-05
54957.9118475     1.00134632297     3.7e-05
54957.932282     1.0016048224     3.7e-05
54957.9527166     1.00352937532     3.7e-05
54957.9731513     1.00566002118     3.7e-05
54957.9935858     1.00516778199     3.7e-05
54958.0140204     1.00751157917     3.7e-05
54958.0344549     1.00795914434     3.7e-05
54958.0548896     1.00883700207     3.7e-05
54958.0957588     1.0100363376     3.7e-05
54958.1161934     1.01188664355     3.7e-05
54958.136628     1.0118931835     3.7e-05
54958.1570626     1.01230412479     3.7e-05
54958.1774971     1.01255763475     3.7e-05
54958.1979318     1.01287644979     3.7e-05
54958.2183664     1.01269268945     3.7e-05
54958.2388009     1.01287788446     3.7e-05
54958.2592356     1.01200112546     3.7e-05
54958.2796702     1.01198697602     3.7e-05
54958.3001047     1.01113542858     3.7e-05
54958.3205393     1.01053740669     3.7e-05
54958.340974     1.01018802261     3.7e-05
54958.3614085     1.00886725938     3.7e-05
54958.3818431     1.00817310103     3.7e-05
54958.4022778     1.00672883589     3.7e-05
54958.4227124     1.00628890482     3.7e-05
54958.4431469     1.00481829787     3.7e-05
54958.4635815     1.00328572155     3.7e-05
54958.4840162     1.00194682842     3.7e-05
54958.5044507     1.00069554447     3.7e-05
54958.5248853     0.998870865463     3.7e-05
54958.5453199     0.998060316548     3.7e-05
54958.5657544     0.996059970895     3.7e-05
54958.5861891     0.994584386765     3.7e-05
54958.6066236     0.992990319393     3.7e-05
54958.6270582     0.991884035536     3.7e-05
54958.6474929     0.990537602748     3.7e-05
54958.6679274     0.989113747142     3.7e-05
54958.6883621     0.988469622173     3.7e-05
54958.7087967     0.976240934237     3.7e-05
54958.7292312     0.951809173201     3.7e-05
54958.7496658     0.916364236339     3.7e-05
54958.7701005     0.88173190832     3.7e-05
54958.790535     0.846959012401     3.6e-05
54958.8109696     0.821007713338     3.6e-05
54958.8314043     0.807536215582     3.6e-05
54958.8518388     0.807135296812     3.6e-05
54958.8722734     0.822390080029     3.6e-05
54958.892708     0.847320799791     3.6e-05
54958.9131426     0.881619360688     3.6e-05
54958.9335772     0.9175292619     3.6e-05
54958.9540118     0.950645201873     3.6e-05
54958.9744465     0.976315599849     3.6e-05
54958.994881     0.986281823551     3.6e-05
54959.0153156     0.988525128205     3.6e-05
54959.0357501     0.988162264452     3.6e-05
54959.0561848     0.991655482068     3.6e-05
54959.0766194     0.991414467022     3.6e-05
54959.0970539     0.993990054594     3.7e-05
54959.1174886     0.995600687446     3.7e-05
54959.1379232     0.996664562529     3.7e-05
54959.1583578     0.999909796909     3.7e-05
54959.1787923     1.0004357377     3.7e-05
54959.199227     1.00285722099     3.7e-05
54959.2196616     1.00456501907     3.7e-05
54959.2400961     1.0066621939     3.7e-05
54959.2809654     1.00928402808     3.7e-05
54959.3013999     1.01166130068     3.7e-05
54959.3218344     1.01188913186     3.7e-05
54959.3422692     1.01431419102     3.7e-05
54959.3627036     1.01474289424     3.7e-05
54959.3831382     1.01554262793     3.7e-05
54959.4035729     1.01639392255     3.7e-05
54959.4240075     1.01670857626     3.8e-05
54959.444442     1.01712722987     3.8e-05
54959.4648766     1.01747214993     3.7e-05
54959.4853113     1.01583531694     3.7e-05
54959.5057458     1.01664832603     3.7e-05
54959.5261804     1.01516161323     3.7e-05
54959.5466149     1.01487282027     3.7e-05
54959.5670496     1.01368171793     3.7e-05
54959.5874842     1.01180461637     3.7e-05
54959.6079188     1.01090831381     3.7e-05
54959.6283534     1.00891913894     3.7e-05
54959.648788     1.00787389548     3.7e-05
54959.6692226     1.00564876734     3.7e-05
54959.6896571     1.0043742539     3.7e-05
54959.7100918     1.00261236216     3.7e-05
54959.7305264     0.999764439834     3.7e-05
54959.7509609     0.999455665423     3.7e-05
54959.7713956     0.996521094823     3.7e-05
54959.7918302     0.994721933552     3.7e-05
54959.8122647     0.99462662939     3.7e-05
54959.8326993     0.991289807791     3.7e-05
54959.853134     0.990818492112     3.7e-05
54959.8735685     0.98941516721     3.7e-05
54959.8940031     0.978757590729     3.7e-05
54959.9144377     0.957323826419     3.7e-05
54959.9348724     0.927459869432     3.7e-05
54959.9553068     0.895240015414     3.7e-05
54959.9757414     0.866190454107     3.7e-05
54959.9961761     0.842482964598     3.7e-05
54960.0166107     0.828294388588     3.7e-05
54960.0370452     0.828351862688     3.7e-05
54960.0574799     0.841681193171     3.7e-05
54960.0779145     0.864451676374     3.7e-05
54960.098349     0.893335467568     3.7e-05
54960.1187836     0.92657023547     3.7e-05
54960.1392183     0.955427805037     3.7e-05
54960.1596529     0.978951535935     3.7e-05
54960.1800874     0.988701491364     3.7e-05
54960.2005221     0.990995968297     3.7e-05
54960.2209567     0.991564524118     3.7e-05
54960.2413912     0.992674812542     3.7e-05
54960.2618258     0.994948037893     3.7e-05
54960.2822605     0.995559208102     3.7e-05
54960.302695     0.99705450157     3.7e-05
54960.3231296     0.999306215696     3.7e-05
54960.3435643     0.999728589924     3.7e-05
54960.3639988     1.00183121948     3.7e-05
54960.3844334     1.00291420334     3.7e-05
54960.4048679     1.00435166632     3.7e-05
54960.4253025     1.00622189913     3.7e-05
54960.4457371     1.00680628977     3.7e-05
54960.4661717     1.00818828411     3.7e-05
54960.4866064     1.00941089461     3.7e-05
54960.5070409     1.01045790022     3.7e-05
54960.5274755     1.01129742754     3.7e-05
54960.54791     1.01188774667     3.7e-05
54960.5683447     1.01306635831     3.7e-05
54960.5887793     1.01366261988     3.7e-05
54960.6500831     1.014531029     3.7e-05
54960.6705177     1.01420188176     3.8e-05
54960.6909522     1.01529594486     3.8e-05
54960.7113869     1.01379445713     3.8e-05
54960.7318215     1.01407539312     3.8e-05
54960.752256     1.01375351017     3.8e-05
54960.7726906     1.01290081901     3.8e-05
54960.7931252     1.01210712955     3.8e-05
54960.8135598     1.01187840789     3.8e-05
54960.8339943     1.01016828854     3.8e-05
54960.854429     1.00963527182     3.8e-05
54960.8748635     1.00837621266     3.8e-05
54960.8952981     1.00719919027     3.8e-05
54960.9157327     1.00563076735     3.7e-05
54960.9361673     1.0047651906     3.7e-05
54960.9566019     1.00316488488     3.7e-05
54960.9770365     1.0010866041     3.7e-05
54960.9974712     1.00051122808     3.7e-05
54961.0179057     0.998582549613     3.7e-05
54961.0383403     0.997392801342     3.7e-05
54961.0587748     0.995902051157     3.7e-05
54961.0792095     0.994389749145     3.7e-05
54961.0996441     0.993198704534     3.7e-05
54961.1200787     0.991333420454     3.7e-05
54961.1405133     0.990717663453     3.7e-05
54961.1609479     0.988476990907     3.6e-05
54961.1813824     0.975538440283     3.6e-05
54961.2018169     0.94857432169     3.6e-05
54961.2222516     0.913415266176     3.6e-05
54961.2426862     0.87781773172     3.6e-05
54961.2631207     0.843735711873     3.6e-05
54961.2835554     0.819831451812     3.6e-05
54961.30399     0.807334329369     3.6e-05
54961.3244245     0.808441860292     3.6e-05
54961.3652938     0.851762605402     3.6e-05
54961.3857284     0.886229028597     3.6e-05
54961.406163     0.921894309354     3.6e-05
54961.4265976     0.954729079343     3.6e-05
54961.4470322     0.978772673303     3.6e-05
54961.4674668     0.987000198188     3.6e-05
54961.4879013     0.988350604975     3.6e-05
54961.5083359     0.989266418954     3.6e-05
54961.5287705     0.990900684599     3.6e-05
54961.549205     0.992378134927     3.6e-05
54961.5696397     0.993850984968     3.6e-05
54961.5900743     0.995962463414     3.6e-05
54961.6105088     0.997295213783     3.7e-05
54961.6309434     0.999144411278     3.7e-05
54961.6513781     1.0009433659     3.7e-05
54961.6718127     1.00312224821     3.7e-05
54961.6922472     1.00380639672     3.7e-05
54961.7126819     1.00657314683     3.7e-05
54961.7331165     1.00795106307     3.7e-05
54961.753551     1.00911127268     3.7e-05
54961.7739855     1.01081103472     3.7e-05
54961.8148547     1.01375662228     3.7e-05
54961.8352893     1.01400480594     3.7e-05
54961.8557239     1.01525598452     3.8e-05
54961.8761585     1.01574053058     3.8e-05
54961.8965931     1.01527518712     3.8e-05
54961.9170277     1.01661135292     3.8e-05
54961.9374623     1.01550076502     3.8e-05
54961.9578969     1.01555254381     3.8e-05
54961.9783315     1.01519289598     3.8e-05
54961.998766     1.01393203717     3.7e-05
54962.0192007     1.01307292733     3.7e-05
54962.0396353     1.01264811956     3.7e-05
54962.0600697     1.01026402233     3.7e-05
54962.0805044     1.00908290865     3.7e-05
54962.100939     1.00748581064     3.7e-05
54962.1213736     1.00606926932     3.7e-05
54962.1418081     1.00409706906     3.7e-05
54962.1622428     1.00257379055     3.7e-05
54962.1826774     1.00031490411     3.7e-05
54962.2031119     0.998649613164     3.7e-05
54962.2235466     0.996977272089     3.7e-05
54962.2439812     0.994872198927     3.7e-05
54962.2644157     0.993271986729     3.7e-05
54962.2848503     0.991431531968     3.7e-05
54962.305285     0.989404324806     3.7e-05
54962.3257194     0.989445218677     3.7e-05
54962.346154     0.986140986006     3.7e-05
54962.3665887     0.975182280456     3.7e-05
54962.3870232     0.950787953083     3.7e-05
54962.4074578     0.922433441057     3.7e-05
54962.4278924     0.889691136967     3.7e-05
54962.4483271     0.860733038619     3.7e-05
54962.4687616     0.838766841741     3.7e-05
54962.4891962     0.824555700333     3.7e-05
54962.5096309     0.827852018506     3.7e-05
54962.5300654     0.840243475515     3.7e-05
54962.5504999     0.865789321264     3.7e-05
54962.5709345     0.894637187891     3.7e-05
54962.5913691     0.925547913066     3.7e-05
54962.6118037     0.956269416639     3.7e-05
54962.6322383     0.977073503845     3.7e-05
54962.6526729     0.986258475543     3.7e-05
54962.6731075     0.986981509434     3.7e-05
54962.6935421     0.989049320203     3.7e-05
54962.7139767     0.989493184285     3.7e-05
54962.7344113     0.990568696865     3.7e-05
54962.7548459     0.992521643312     3.7e-05
54962.7752804     0.993076808596     3.7e-05
54962.7957151     0.995084837191     3.7e-05
54962.8161496     0.99586099608     3.7e-05
54962.8365842     0.998023298605     3.7e-05
54962.8570188     0.998829652315     3.7e-05
54962.8774534     1.0000182246     3.7e-05
54962.897888     1.00186826637     3.7e-05
54962.9183226     1.00216371048     3.7e-05
54962.9387572     1.0040490091     3.7e-05
54962.9591918     1.00418812909     3.7e-05
54962.9796264     1.0057013741     3.7e-05
54963.0000608     1.00639896558     3.7e-05
54963.0204955     1.00652272762     3.7e-05
54963.0409301     1.0078967359     3.7e-05
54963.0613646     1.00847398874     3.7e-05
54963.0817992     1.00804733985     3.7e-05
54963.1022339     1.00926266761     3.7e-05
54963.1226684     1.00899756036     3.7e-05
54963.143103     1.00850901022     3.7e-05
54963.1635377     1.00940394273     3.7e-05
54963.1839723     1.00810558503     3.7e-05
54963.2044068     1.00806276732     3.7e-05
54963.2248413     1.00765120531     3.7e-05
54963.245276     1.00637982734     3.7e-05
54964.5122199     1.01252714041     3.8e-05
54964.5326546     1.01140063288     3.7e-05
54964.5530892     1.0107696892     3.7e-05
54964.5735236     1.00785948237     3.7e-05
54964.5939582     1.00705358582     3.7e-05
54964.6143929     1.00520016742     3.7e-05
54964.6348274     1.00244151069     3.7e-05
54964.655262     1.00184797145     3.7e-05
54964.6756967     0.999284258661     3.7e-05
54964.6961313     0.997887876518     3.7e-05
54964.7165658     0.995455058888     3.6e-05
54964.7370003     0.99427346391     3.6e-05
54964.757435     0.992431590348     3.6e-05
54964.7778695     0.991105076027     3.6e-05
54964.7983041     0.989654660851     3.6e-05
54964.8187388     0.987090607464     3.6e-05
54964.8391733     0.974821912816     3.6e-05
54964.8596078     0.949919983299     3.6e-05
54964.8800424     0.919391801231     3.5e-05
54964.900477     0.888270735558     3.5e-05
54964.9209116     0.859043551445     3.5e-05
54964.9413462     0.837640423091     3.5e-05
54964.9617808     0.826435467219     3.5e-05
54964.9822154     0.830505769197     3.5e-05
54965.0026499     0.843800805353     3.5e-05
54965.0230844     0.870535724034     3.5e-05
54965.0435191     0.900660198321     3.5e-05
54965.0639537     0.931434554064     3.5e-05
54965.0843882     0.960997490153     3.5e-05
54965.1048228     0.981398513139     3.5e-05
54965.1252575     0.988459974247     3.5e-05
54965.1456919     0.990302299048     3.6e-05
54965.1661265     0.990644808953     3.6e-05
54965.1865612     0.992651186441     3.6e-05
54965.2069958     0.993844764184     3.6e-05
54965.2274303     0.995009474979     3.6e-05
54965.2478649     0.996375780309     3.6e-05
54965.2682995     0.997990475877     3.6e-05
54965.288734     0.999623750631     3.6e-05
54965.3091686     1.00055951432     3.7e-05
54965.3296033     1.00278670571     3.7e-05
54965.3500378     1.00383354248     3.7e-05
54965.3704724     1.00490617171     3.7e-05
54965.390907     1.00653665172     3.7e-05
54965.4113415     1.00734841575     3.7e-05
54965.4317761     1.00862060712     3.7e-05
54965.4522107     1.00970556787     3.7e-05
54965.4726454     1.01020859257     3.7e-05
54965.4930799     1.01160852663     3.8e-05
54965.5135145     1.01218215215     3.8e-05
54965.5339489     1.011766099     3.8e-05
54965.5543836     1.0133564622     3.7e-05
54965.5748182     1.01262097765     3.7e-05
54965.5952527     1.01404864585     3.7e-05
54965.6156874     1.01323706378     3.7e-05
54965.636122     1.01395025318     3.7e-05
54965.6565565     1.01279968005     3.7e-05
54965.676991     1.01280250085     3.7e-05
54965.6974257     1.01216532556     3.7e-05
54965.7178603     1.01104469158     3.7e-05
54965.7382948     1.01107212162     3.7e-05
54965.7587294     1.00981341933     3.7e-05
54965.779164     1.00929175378     3.7e-05
54965.7995985     1.00812157579     3.7e-05
54965.8200331     1.00672769294     3.7e-05
54965.8404678     1.00561245778     3.7e-05
54965.8609023     1.00450859542     3.7e-05
54965.8813368     1.0032304597     3.7e-05
54965.9017715     1.00175794936     3.7e-05
54965.922206     1.0002728757     3.7e-05
54965.9426406     0.998805012742     3.7e-05
54965.9630752     0.997279469814     3.7e-05
54965.9835098     0.995466632426     3.7e-05
54966.0039443     0.994787523012     3.7e-05
54966.0243789     0.992857516056     3.7e-05
54966.0448135     0.991957936764     3.7e-05
54966.0652481     0.990495207449     3.7e-05
54966.0856827     0.988433287488     3.7e-05
54966.1061172     0.98689849626     3.7e-05
54966.1265518     0.968317355282     3.7e-05
54966.1469864     0.940463631462     3.7e-05
54966.167421     0.904402325244     3.7e-05
54966.1878556     0.86809560201     3.7e-05
54966.2082902     0.838163959205     3.7e-05
54966.2287247     0.814270710412     3.7e-05
54966.2491593     0.805790406683     3.7e-05
54966.2695939     0.810509038009     3.7e-05
54966.2900285     0.829420845388     3.7e-05
54966.3104631     0.858962817105     3.7e-05
54966.3308975     0.893126316472     3.7e-05
54966.3513322     0.929692468823     3.7e-05
54966.3717668     0.959484446495     3.7e-05
54966.3922014     0.981750438033     3.7e-05
54966.412636     0.986412449118     3.7e-05
54966.4330706     0.987868559261     3.7e-05
54966.4535051     0.989088457231     3.7e-05
54966.4739396     0.990510035376     3.7e-05
54966.4943743     0.992412964401     3.7e-05
54966.5148089     0.993561339065     3.7e-05
54966.5352434     0.995856362137     3.7e-05
54966.555678     0.996817526675     3.7e-05
54966.5761126     0.999197427022     3.7e-05
54966.5965471     1.00096789126     3.7e-05
54966.6169817     1.00241678068     3.7e-05
54966.6374164     1.00401549233     3.7e-05
54966.6578509     1.00622701049     3.7e-05
54966.6782854     1.00786328042     3.7e-05
54966.6987201     1.00890570475     3.7e-05
54966.7191547     1.01118049475     3.7e-05
54966.7395891     1.01178773321     3.7e-05
54966.7600237     1.01328931365     3.7e-05
54966.7804584     1.01408827132     3.7e-05
54966.8008929     1.01447657882     3.7e-05
54966.8213275     1.01621520674     3.7e-05
54966.841762     1.01304220293     3.7e-05
54966.8621966     1.01639667321     3.7e-05
54966.8826312     1.01555692208     3.7e-05
54966.9030658     1.01561218173     3.7e-05
54966.9235004     1.01452723293     3.8e-05
54966.9439349     1.01428038684     3.8e-05
54966.9643695     1.01291024602     3.8e-05
54966.984804     1.01199771187     3.7e-05
54967.0052387     1.01061648882     3.7e-05
54967.0256733     1.00887154164     3.7e-05
54967.0461077     1.00767468086     3.7e-05
54967.0665424     1.00568895583     3.7e-05
54967.086977     1.00446582541     3.7e-05
54967.1074115     1.00158300584     3.7e-05
54967.1278461     1.0007957228     3.7e-05
54967.1482807     0.995567726821     3.6e-05
54967.1687153     0.996678185637     3.6e-05
54967.1891498     0.995215182357     3.6e-05
54967.2095845     0.993391210754     3.6e-05
54967.230019     0.991497826078     3.6e-05
54967.2504535     0.990100443981     3.6e-05
54967.2708881     0.988974082231     3.6e-05
54967.2913228     0.986566409237     3.6e-05
54967.3117573     0.970858789977     3.5e-05
54967.3321918     0.946042920206     3.5e-05
54967.3526265     0.916155109281     3.5e-05
54967.373061     0.8832934354     3.5e-05
54967.4139301     0.834123126235     3.5e-05
54967.4343647     0.826768666816     3.5e-05
54967.4547993     0.830351052109     3.4e-05
54967.4752339     0.846846128927     3.5e-05
54967.4956686     0.872897108209     3.5e-05
54967.516103     0.903350657013     3.5e-05
54967.5365376     0.935277703114     3.5e-05
54967.5569721     0.962761505742     3.5e-05
54967.5774068     0.981967826039     3.5e-05
54967.5978413     0.988513375357     3.5e-05
54967.6182758     0.989060231763     3.6e-05
54967.6387104     0.99056711995     3.6e-05
54967.6591451     0.991764105502     3.6e-05
54967.6795796     0.993515593867     3.6e-05
54967.7000142     0.994469208071     3.6e-05
54967.7204488     0.996028195992     3.6e-05
54967.7408834     0.99807727305     3.6e-05
54967.7613179     0.998626275623     3.6e-05
54967.7817524     0.998099895936     3.7e-05
54967.8021871     1.00225122021     3.7e-05
54967.8226217     1.00243205138     3.7e-05
54967.8430561     1.00498503883     3.7e-05
54967.8634908     1.00491913774     3.7e-05
54967.8839254     1.00674813405     3.7e-05
54967.90436     1.00841375008     3.7e-05
54967.9247945     1.00816847873     3.7e-05
54967.9452291     1.01048091624     3.8e-05
54967.9656637     1.01013631563     3.8e-05
54967.9860982     1.01127218268     3.8e-05
54968.0065329     1.01209638248     3.8e-05
54968.0269674     1.01145400679     3.7e-05
54968.0474019     1.01273646209     3.7e-05
54968.0678365     1.01223255713     3.7e-05
54968.0882712     1.01326248523     3.7e-05
54968.1087056     1.01230271149     3.7e-05
54968.1291402     1.01221528486     3.7e-05
54968.1495749     1.0121767202     3.7e-05
54968.1700095     1.01109514768     3.7e-05
54968.1904439     1.01051077064     3.7e-05
54968.2108785     1.01044395696     3.7e-05
54968.2313132     1.00882492143     3.7e-05
54968.2517477     1.00816928165     3.7e-05
54968.2721822     1.00749164929     3.7e-05
54968.2926167     1.00559764463     3.7e-05
54968.3130514     1.00526112636     3.7e-05
54968.333486     1.00364970643     3.7e-05
54968.3539204     1.00209076589     3.7e-05
54968.3743551     1.00112155612     3.7e-05
54968.3947897     0.999147617507     3.7e-05
54968.4152242     0.997811999433     3.7e-05
54968.4356587     0.996047696758     3.7e-05
54968.4560934     0.995299769953     3.7e-05
54968.476528     0.992989130742     3.7e-05
54968.4969625     0.992346694087     3.7e-05
54968.5173971     0.990411078731     3.7e-05
54968.5378317     0.989953901898     3.7e-05
54968.5582662     0.987726972544     3.7e-05
54968.5787007     0.984591979661     3.7e-05
54968.5991354     0.965445059522     3.7e-05
54968.6195699     0.935446669559     3.7e-05
54968.6400045     0.899963238432     3.7e-05
54968.6604391     0.863218839198     3.7e-05
54968.6808737     0.834264358815     3.7e-05
54968.7013082     0.811724311003     3.7e-05
54968.7217427     0.804718337562     3.7e-05
54968.7421774     0.812140981419     3.7e-05
54968.7626119     0.830959645722     3.7e-05
54968.7830465     0.862303868574     3.7e-05
54968.8034811     0.896177368248     3.7e-05
54968.8239156     0.93269597986     3.7e-05
54968.8443502     0.96251265341     3.7e-05
54968.8647848     0.981471752229     3.7e-05
54968.8852193     0.986430058432     3.7e-05
54968.9056539     0.98715339959     3.7e-05
54968.9260885     0.988530577211     3.7e-05
54968.9465229     0.990124520507     3.7e-05
54968.9669576     0.991537297713     3.7e-05
54968.9873922     0.993255728582     3.7e-05
54969.0078267     0.994767212266     3.7e-05
54969.0282613     0.997078593772     3.7e-05
54969.0486959     0.998251644455     3.7e-05
54969.0691304     1.00030751463     3.7e-05
54969.089565     1.00219468376     3.7e-05
54969.1099996     1.00357006011     3.7e-05
54969.1304342     1.00616159147     3.7e-05
54969.1508687     1.00708931757     3.7e-05
54969.1713033     1.00906755493     3.7e-05
54969.1917379     1.01080952345     3.7e-05
54969.2121724     1.01124576183     3.7e-05
54969.2326069     1.01320902872     3.7e-05
54969.2530416     1.01378635378     3.7e-05
54969.2734761     1.01472023819     3.7e-05
54969.2939107     1.01520084918     3.7e-05
54969.3143453     1.01525924329     3.7e-05
54969.3347798     1.01556798735     3.8e-05
54969.3552144     1.01504925445     3.8e-05
54969.3756489     1.01477925118     3.8e-05
54969.3960835     1.01427060754     3.8e-05
54969.4165181     1.01314701282     3.8e-05
54969.4369527     1.01244741707     3.7e-05
54969.4573873     1.01139436796     3.7e-05
54969.4778218     1.01021528345     3.7e-05
54969.4982564     1.00827845817     3.7e-05
54969.5186909     1.00736390155     3.7e-05
54969.5391255     1.00470110693     3.7e-05
54969.5595601     1.00397013308     3.7e-05
54969.5799946     1.00141670726     3.7e-05
54969.6004292     0.999609602629     3.6e-05
54969.6208638     0.998010311809     3.6e-05
54969.6412983     0.996509780675     3.6e-05
54969.6617329     0.993575450924     3.6e-05
54969.6821675     0.993355900847     3.6e-05
54969.702602     0.991006760839     3.6e-05
54969.7230366     0.989309862955     3.6e-05
54969.7434711     0.988563909138     3.5e-05
54969.7639058     0.985082506216     3.5e-05
54969.7843403     0.969318856015     3.5e-05
54969.8047748     0.942279073497     3.5e-05
54969.8252095     0.910677914404     3.5e-05
54969.845644     0.88094257521     3.5e-05
54969.8660786     0.852366630657     3.5e-05
54969.8865131     0.833724603151     3.4e-05
54969.9069477     0.825303386291     3.4e-05
54969.9273823     0.830799566614     3.4e-05
54969.9478168     0.848858613047     3.5e-05
54969.9682514     0.87562742851     3.5e-05
54969.988686     0.906842917762     3.5e-05
54970.0091205     0.937519279276     3.5e-05
54970.029555     0.965707005265     3.5e-05
54970.0499897     0.982831005715     3.5e-05
54970.0704242     0.98816179795     3.5e-05
54970.0908588     0.989389148875     3.6e-05
54970.1112934     0.989557470308     3.6e-05
54970.1317279     0.992333830292     3.6e-05
54970.1521625     0.993099809944     3.6e-05
54970.172597     0.994086629095     3.6e-05
54970.1930317     0.996372929196     3.6e-05
54970.2134662     0.997196875994     3.6e-05
54970.2339007     0.998705752376     3.7e-05
54970.2543352     1.00022165358     3.7e-05
54970.2747699     1.00175485027     3.7e-05
54970.2952044     1.00284086585     3.7e-05
54970.3156389     1.00456828293     3.7e-05
54970.3360736     1.00548658     3.7e-05
54970.3565081     1.00713297772     3.7e-05
54970.3973772     1.00906638835     3.8e-05
54970.4178118     1.00960324992     3.8e-05
54970.4382464     1.01075372029     3.8e-05
54970.4586808     1.01100425204     3.8e-05
54970.4791155     1.01223743305     3.8e-05
54970.4995501     1.01223821517     3.8e-05
54970.5199845     1.01260479005     3.8e-05
54970.5404191     1.01278576429     3.8e-05
54970.5608538     1.01239911823     3.8e-05
54970.5812882     1.01260162392     3.8e-05
54970.6017228     1.01235615216     3.7e-05
54970.6221575     1.01150286894     3.7e-05
54970.642592     1.01149882565     3.7e-05
54970.6630265     1.01098746262     3.7e-05
54970.6834611     1.01056143124     3.7e-05
54970.7038957     1.00869565217     3.7e-05
54970.7243302     1.0085629155     3.7e-05
54970.7447648     1.00715946482     3.7e-05
54970.7651994     1.00554031985     3.7e-05
54970.7856339     1.00519021996     3.7e-05
54970.8060685     1.00311044473     3.7e-05
54970.8265029     1.00210949926     3.7e-05
54970.8469376     1.00086015031     3.7e-05
54970.8673721     0.998356568469     3.7e-05
54970.8878067     0.998014997541     3.7e-05
54970.9082412     0.995568619929     3.7e-05
54970.9286758     0.994838835768     3.7e-05
54970.9491104     0.99316055721     3.7e-05
54970.9695449     0.991353180716     3.7e-05
54970.9899795     0.990715526188     3.7e-05
54971.0104141     0.988598677417     3.7e-05
54971.0308485     0.988152742444     3.7e-05
54971.0512831     0.982794072922     3.7e-05
54971.0717178     0.962696516365     3.7e-05
54971.0921523     0.932113473403     3.7e-05
54971.1125868     0.894983495703     3.7e-05
54971.1330215     0.86059328744     3.7e-05
54971.153456     0.830153145144     3.7e-05
54971.1738905     0.810793946379     3.7e-05
54971.194325     0.804571005964     3.7e-05
54971.2147597     0.812771651002     3.7e-05
54971.2351943     0.834274502132     3.7e-05
54971.2556287     0.865696778611     3.7e-05
54971.2760634     0.900200729823     3.7e-05
54971.296498     0.936656056611     3.7e-05
54971.3169324     0.964792482246     3.7e-05
