wavelength,throughput
525.25,0.690921075
525.5,0.691091267
525.75,0.691261458
526.0,0.691431649
526.25,0.691603225
526.5,0.691774802
526.75,0.691946378
527.0,0.692117954
527.25,0.692259558
527.5,0.692401161
527.75,0.692542765
528.0,0.692684368
528.25,0.692785418
528.5,0.692886468
528.75,0.692987517
529.0,0.693088567
529.25,0.693200158
529.5,0.693311749
529.75,0.69342334
530.0,0.693534931
530.25,0.693824743
530.5,0.694114555
530.75,0.694404368
531.0,0.69469418
531.25,0.694940068
531.5,0.695185956
531.75,0.695431845
532.0,0.695677733
532.25,0.695921084
532.5,0.696164434
532.75,0.696407785
533.0,0.696651136
533.25,0.696907433
533.5,0.697163729
533.75,0.697420026
534.0,0.697676323
534.25,0.697710298
534.5,0.697744273
534.75,0.697778248
535.0,0.697812223
535.25,0.697928927
535.5,0.69804563
535.75,0.698162334
536.0,0.698279037
536.25,0.698371171
536.5,0.698463305
536.75,0.69855544
537.0,0.698647574
537.25,0.698763759
537.5,0.698879943
537.75,0.698996128
538.0,0.699112313
538.25,0.699322305
538.5,0.699532298
538.75,0.69974229
539.0,0.699952282
539.25,0.700154932
539.5,0.700357582
539.75,0.700560232
540.0,0.700762882
540.25,0.700891481
540.5,0.70102008
540.75,0.70114868
541.0,0.701277279
541.25,0.701364347
541.5,0.701451414
541.75,0.701538481
542.0,0.701625548
542.25,0.701594015
542.5,0.701562482
542.75,0.701530948
543.0,0.701499415
543.25,0.70150232
543.5,0.701505224
543.75,0.701508129
544.0,0.701511034
544.25,0.701644218
544.5,0.701777401
544.75,0.701910585
545.0,0.702043768
545.25,0.702303735
545.5,0.702563703
545.75,0.70282367
546.0,0.703083637
546.25,0.703332643
546.5,0.70358165
546.75,0.703830657
547.0,0.704079663
547.25,0.704087881
547.5,0.704096098
547.75,0.704104315
548.0,0.704112533
548.25,0.704164524
548.5,0.704216515
548.75,0.704268506
549.0,0.704320497
549.25,0.70440918
549.5,0.704497864
549.75,0.704586547
550.0,0.704675231
550.25,0.704678515
550.5,0.7046818
550.75,0.704685085
551.0,0.70468837
551.25,0.704682442
551.5,0.704676515
551.75,0.704670587
552.0,0.70466466
552.25,0.705026856
552.5,0.705389052
552.75,0.705751248
553.0,0.706113444
553.25,0.706274576
553.5,0.706435707
553.75,0.706596839
554.0,0.70675797
554.25,0.706785893
554.5,0.706813816
554.75,0.706841739
555.0,0.706869662
555.25,0.706955782
555.5,0.707041902
555.75,0.707128022
556.0,0.707214142
556.25,0.707288616
556.5,0.707363091
556.75,0.707437565
557.0,0.707512039
557.25,0.707525953
557.5,0.707539867
557.75,0.707553781
558.0,0.707567695
558.25,0.707571831
558.5,0.707575967
558.75,0.707580104
559.0,0.70758424
559.25,0.707765245
559.5,0.70794625
559.75,0.708127255
560.0,0.70830826
560.25,0.708293461
560.5,0.708278662
560.75,0.708263863
561.0,0.708249064
561.25,0.708435848
561.5,0.708622633
561.75,0.708809418
562.0,0.708996202
562.25,0.709018134
562.5,0.709040066
562.75,0.709061998
563.0,0.70908393
563.25,0.709200792
563.5,0.709317654
563.75,0.709434515
564.0,0.709551377
564.25,0.709604414
564.5,0.709657451
564.75,0.709710488
565.0,0.709763525
565.25,0.709772679
565.5,0.709781833
565.75,0.709790988
566.0,0.709800142
566.25,0.709973812
566.5,0.710147481
566.75,0.710321151
567.0,0.71049482
567.25,0.710545848
567.5,0.710596876
567.75,0.710647904
568.0,0.710698932
568.25,0.710545654
568.5,0.710392377
568.75,0.7102391
569.0,0.710085823
569.25,0.710238093
569.5,0.710390363
569.75,0.710542634
570.0,0.710694904
570.25,0.710624871
570.5,0.710554837
570.75,0.710484804
571.0,0.710414771
571.25,0.710433761
571.5,0.710452751
571.75,0.710471741
572.0,0.710490731
572.25,0.710520239
572.5,0.710549748
572.75,0.710579257
573.0,0.710608766
573.25,0.710753393
573.5,0.710898021
573.75,0.711042648
574.0,0.711187275
574.25,0.711135758
574.5,0.711084241
574.75,0.711032723
575.0,0.710981206
575.25,0.710999972
575.5,0.711018738
575.75,0.711037504
576.0,0.71105627
576.25,0.711104577
576.5,0.711152883
576.75,0.71120119
577.0,0.711249497
577.25,0.711451748
577.5,0.711654
577.75,0.711856252
578.0,0.712058503
578.25,0.712000603
578.5,0.711942702
578.75,0.711884802
579.0,0.711826901
579.25,0.711854798
579.5,0.711882695
579.75,0.711910592
580.0,0.711938489
580.25,0.712072857
580.5,0.712207225
580.75,0.712341594
581.0,0.712475962
581.25,0.7123741
581.5,0.712272239
581.75,0.712170377
582.0,0.712068516
582.25,0.712221392
582.5,0.712374268
582.75,0.712527143
583.0,0.712680019
583.25,0.712611121
583.5,0.712542223
583.75,0.712473325
584.0,0.712404427
584.25,0.712319041
584.5,0.712233655
584.75,0.712148269
585.0,0.712062884
585.25,0.711914494
585.5,0.711766105
585.75,0.711617716
586.0,0.711469326
586.25,0.711727013
586.5,0.7119847
586.75,0.712242386
587.0,0.712500073
587.25,0.71254751
587.5,0.712594946
587.75,0.712642383
588.0,0.71268982
588.25,0.712844091
588.5,0.712998362
588.75,0.713152634
589.0,0.713306905
589.25,0.71339498
589.5,0.713483056
589.75,0.713571131
590.0,0.713659206
590.25,0.71348297
590.5,0.713306733
590.75,0.713130497
591.0,0.712954261
591.25,0.712688146
591.5,0.712422032
591.75,0.712155917
592.0,0.711889802
592.25,0.712094719
592.5,0.712299636
592.75,0.712504553
593.0,0.71270947
593.25,0.712719548
593.5,0.712729627
593.75,0.712739706
594.0,0.712749784
594.25,0.712774178
594.5,0.712798571
594.75,0.712822965
595.0,0.712847358
595.25,0.713074919
595.5,0.713302479
595.75,0.71353004
596.0,0.7137576
