wavelength,throughput
569.0,0.598907909
569.25,0.600093685
569.5,0.601280148
569.75,0.6024673
570.0,0.603655139
570.25,0.603099878
570.5,0.602544367
570.75,0.601988608
571.0,0.601432601
571.25,0.601445196
571.5,0.601457791
571.75,0.601470386
572.0,0.601482981
572.25,0.601214197
572.5,0.600945328
572.75,0.600676376
573.0,0.600407341
573.25,0.600821024
573.5,0.601233021
573.75,0.601643331
574.0,0.602051956
574.25,0.600995926
574.5,0.599940822
574.75,0.598886646
575.0,0.597833396
575.25,0.597392125
575.5,0.596950864
575.75,0.596509612
576.0,0.59606837
576.25,0.595842116
576.5,0.595615482
576.75,0.595388468
577.0,0.595161075
577.25,0.596409932
577.5,0.597658315
577.75,0.598906224
578.0,0.60015366
578.25,0.599965996
578.5,0.599777693
578.75,0.599588748
579.0,0.599399164
579.25,0.599812594
579.5,0.600226134
579.75,0.600639783
580.0,0.601053542
580.25,0.60251511
580.5,0.603978347
580.75,0.605443252
581.0,0.606909827
581.25,0.606692684
581.5,0.6064739
581.75,0.606253475
582.0,0.606031409
582.25,0.607578954
582.5,0.609128168
582.75,0.610679048
583.0,0.612231597
583.25,0.612260024
583.5,0.612287387
583.75,0.612313683
584.0,0.612338914
584.25,0.612193048
584.5,0.612046021
584.75,0.611897835
585.0,0.611748489
585.25,0.611082972
585.5,0.61041577
585.75,0.609746883
586.0,0.609076311
586.25,0.611323956
586.5,0.613573781
586.75,0.615825786
587.0,0.618079971
587.25,0.618855618
587.5,0.619631743
587.75,0.620408345
588.0,0.621185425
588.25,0.622648762
588.5,0.624113323
588.75,0.625579109
589.0,0.627046118
589.25,0.628054495
589.5,0.629063622
589.75,0.630073499
590.0,0.631084127
590.25,0.629854372
590.5,0.628624246
590.75,0.627393748
591.0,0.626162878
591.25,0.62419807
591.5,0.622233408
591.75,0.620268892
592.0,0.618304521
592.25,0.61947157
592.5,0.620636364
592.75,0.621798904
593.0,0.622959189
593.25,0.622528033
593.5,0.622096492
593.75,0.621664564
594.0,0.621232249
594.25,0.620535974
594.5,0.619838683
594.75,0.619140377
595.0,0.618441056
595.25,0.619275824
595.5,0.620104715
595.75,0.620927726
596.0,0.621744859
596.25,0.618935842
596.5,0.616132978
596.75,0.613336267
597.0,0.61054571
597.25,0.609384907
597.5,0.608224303
597.75,0.607063898
598.0,0.605903693
598.25,0.604220997
598.5,0.60254064
598.75,0.60086262
599.0,0.599186938
599.25,0.598785437
599.5,0.59838354
599.75,0.597981247
600.0,0.597578558
600.25,0.599886179
600.5,0.602191886
600.75,0.60449568
601.0,0.60679756
601.25,0.60540613
601.5,0.604013406
601.75,0.602619386
602.0,0.601224071
602.25,0.601664458
602.5,0.602104533
602.75,0.602544296
603.0,0.602983747
603.25,0.604604445
603.5,0.606227312
603.75,0.607852349
604.0,0.609479556
604.25,0.609467997
604.5,0.609452703
604.75,0.609433673
605.0,0.609410907
605.25,0.610631642
605.5,0.611852596
605.75,0.613073768
606.0,0.614295159
606.25,0.614660366
606.5,0.615022587
606.75,0.615381823
607.0,0.615738073
607.25,0.6175082
607.5,0.619280805
607.75,0.621055886
608.0,0.622833445
608.25,0.623817404
608.5,0.624802075
608.75,0.62578746
609.0,0.626773557
609.25,0.62674717
609.5,0.626720068
609.75,0.626692249
610.0,0.626663714
610.25,0.627738312
610.5,0.628813425
610.75,0.629889053
611.0,0.630965197
611.25,0.629616779
611.5,0.628268664
611.75,0.626920852
612.0,0.625573344
612.25,0.625708047
612.5,0.625842575
612.75,0.625976927
613.0,0.626111103
613.25,0.625776003
613.5,0.625440989
613.75,0.625106059
614.0,0.624771214
614.25,0.624881105
614.5,0.6249905
614.75,0.625099397
615.0,0.625207797
615.25,0.624898612
615.5,0.624589441
615.75,0.624280284
616.0,0.62397114
616.25,0.622933676
616.5,0.621897044
616.75,0.620861245
617.0,0.61982628
617.25,0.617677174
617.5,0.615531012
617.75,0.613387794
618.0,0.611247521
618.25,0.611141385
618.5,0.611033542
618.75,0.610923991
619.0,0.610812732
619.25,0.610581889
619.5,0.6103488
619.75,0.610113467
620.0,0.609875887
620.25,0.608774539
620.5,0.607672927
620.75,0.606571052
621.0,0.605468913
621.25,0.605646231
621.5,0.605818461
621.75,0.605985606
622.0,0.606147664
622.25,0.603553588
622.5,0.600965029
622.75,0.598381986
623.0,0.59580446
623.25,0.593324311
623.5,0.590848919
623.75,0.588378285
624.0,0.585912409
624.25,0.585581057
624.5,0.585249165
624.75,0.584916733
625.0,0.584583759
625.25,0.584392946
625.5,0.584202138
625.75,0.584011335
626.0,0.583820537
626.25,0.584660162
626.5,0.585500364
626.75,0.586341145
627.0,0.587182502
627.25,0.587480979
627.5,0.587778234
627.75,0.588074269
628.0,0.588369083
628.25,0.589578227
628.5,0.590788208
628.75,0.591999026
629.0,0.593210681
629.25,0.593353095
629.5,0.593492333
629.75,0.593628396
630.0,0.593761284
630.25,0.595253054
630.5,0.596746261
630.75,0.598240904
631.0,0.599736984
631.25,0.601704368
631.5,0.60367494
631.75,0.605648699
632.0,0.607625646
632.25,0.607358076
632.5,0.607089206
632.75,0.606819037
633.0,0.606547568
633.25,0.606701774
633.5,0.606855645
633.75,0.607009179
634.0,0.607162378
634.25,0.606390132
634.5,0.605617577
634.75,0.604844713
635.0,0.60407154
635.25,0.605019299
635.5,0.605966858
635.75,0.606914216
636.0,0.607861371
636.25,0.607519549
636.5,0.607177801
636.75,0.606836125
637.0,0.606494516
637.25,0.607218154
637.5,0.60794118
637.75,0.608663584
638.0,0.609385355
638.25,0.608091722
638.5,0.606798152
638.75,0.605504624
639.0,0.604211111
639.25,0.603823944
639.5,0.603436599
639.75,0.603049024
640.0,0.602661156
640.25,0.602756532
640.5,0.602851383
640.75,0.602945594
641.0,0.603039027
641.25,0.60423817
641.5,0.605436894
641.75,0.606634949
642.0,0.607832036
642.25,0.608495689
642.5,0.609157182
642.75,0.60981602
643.0,0.610471619
643.25,0.610637312
643.5,0.6107977
643.75,0.61095186
644.0,0.611098714
