#D-DA-3D   Ke   logg   Teff      ZR      u(Ke)    Kesig  I(Ke)       
WD-DA-3D   G    8.50  11492.0   0.0000   0.3060   0.1951 0.120374E-03
WD-DA-3D   G    8.50  11982.0   0.0000   0.2983   0.1809 0.131347E-03
WD-DA-3D   G    8.50  12422.0   0.0000   0.2990   0.1697 0.140384E-03
WD-DA-3D   G    8.50  12926.0   0.0000   0.3006   0.1512 0.149892E-03
WD-DA-3D   G    8.50  13506.0   0.0000   0.3046   0.1489 0.158680E-03
WD-DA-3D   G    8.50  14011.0   0.0000   0.3071   0.1369 0.165985E-03
WD-DA-3D   G    8.50  14501.0   0.0000   0.3093   0.1267 0.173603E-03
WD-DA-3D   G    9.00   6028.0   0.0000   0.3398   0.2570 0.195125E-04
WD-DA-3D   G    9.00   6961.0   0.0000   0.3849   0.2783 0.314151E-04
WD-DA-3D   G    9.00   8041.0   0.0000   0.4079   0.3245 0.481402E-04
WD-DA-3D   G    9.00   9001.0   0.0000   0.3902   0.3318 0.654385E-04
WD-DA-3D   G    9.00   9507.0   0.0000   0.3743   0.3190 0.755084E-04
WD-DA-3D   G    9.00   9963.0   0.0000   0.3578   0.3003 0.852060E-04
WD-DA-3D   G    9.00  10403.0   0.0000   0.3495   0.2902 0.949720E-04
WD-DA-3D   G    9.00  10949.0   0.0000   0.3226   0.2479 0.107841E-03
WD-DA-3D   G    9.00  11415.0   0.0000   0.3026   0.2195 0.118390E-03
WD-DA-3D   G    9.00  11917.0   0.0000   0.2898   0.1921 0.129534E-03
WD-DA-3D   G    9.00  12437.0   0.0000   0.2788   0.1730 0.141167E-03
WD-DA-3D   G    9.00  12972.0   0.0000   0.2744   0.1613 0.152773E-03
WD-DA-3D   G    9.00  13494.0   0.0000   0.2825   0.1601 0.161557E-03
WD-DA-3D   G    9.00  14033.0   0.0000   0.2853   0.1496 0.171440E-03
WD-DA-3D   G    9.00  14550.0   0.0000   0.2876   0.1402 0.180010E-03
WD-DA-3D   G    9.00  14986.0   0.0000   0.2898   0.1323 0.186592E-03
#D-DA-3D   Gr   logg   Teff      ZR      u(Grp)   Grpsig I(Grp)      
WD-DA-3D   Gr   7.00   6113.0   0.0000   0.3666   0.2490 0.216459E-04
WD-DA-3D   Gr   7.00   7047.0   0.0000   0.3835   0.2743 0.326480E-04
WD-DA-3D   Gr   7.00   8027.0   0.0000   0.3717   0.2377 0.461531E-04
WD-DA-3D   Gr   7.00   9026.0   0.0000   0.3453   0.1885 0.619866E-04
WD-DA-3D   Gr   7.00   9521.0   0.0000   0.3342   0.1731 0.704486E-04
WD-DA-3D   Gr   7.00  10018.0   0.0000   0.3184   0.1475 0.789868E-04
WD-DA-3D   Gr   7.00  10567.0   0.0000   0.3087   0.1052 0.864981E-04
WD-DA-3D   Gr   7.00  11001.0   0.0000   0.3153   0.1094 0.915044E-04
WD-DA-3D   Gr   7.00  11502.0   0.0000   0.3077   0.0978 0.962092E-04
WD-DA-3D   Gr   7.00  12002.0   0.0000   0.3038   0.0882 0.101312E-03
WD-DA-3D   Gr   7.00  12502.0   0.0000   0.2989   0.0829 0.106732E-03
WD-DA-3D   Gr   7.00  13003.0   0.0000   0.2944   0.0804 0.111875E-03
WD-DA-3D   Gr   7.50   6065.0   0.0000   0.3440   0.2389 0.212857E-04
WD-DA-3D   Gr   7.50   7034.0   0.0000   0.3776   0.2793 0.325341E-04
WD-DA-3D   Gr   7.50   8018.0   0.0000   0.3660   0.2671 0.459874E-04
WD-DA-3D   Gr   7.50   9016.0   0.0000   0.3400   0.2198 0.615329E-04
WD-DA-3D   Gr   7.50   9551.0   0.0000   0.3299   0.2027 0.703727E-04
WD-DA-3D   Gr   7.50  10008.0   0.0000   0.3148   0.1772 0.781348E-04
WD-DA-3D   Gr   7.50  10500.0   0.0000   0.2995   0.1467 0.865481E-04
WD-DA-3D   Gr   7.50  10938.0   0.0000   0.2981   0.1302 0.921794E-04
WD-DA-3D   Gr   7.50  11499.0   0.0000   0.2968   0.1164 0.990185E-04
WD-DA-3D   Gr   7.50  12000.0   0.0000   0.2932   0.1083 0.104516E-03
WD-DA-3D   Gr   7.50  12501.0   0.0000   0.2895   0.0971 0.109188E-03
WD-DA-3D   Gr   7.50  13003.0   0.0000   0.2872   0.0895 0.114153E-03
WD-DA-3D   Gr   8.00   5998.0   0.0000   0.3216   0.2327 0.208021E-04
WD-DA-3D   Gr   8.00   7012.0   0.0000   0.3696   0.2730 0.323981E-04
WD-DA-3D   Gr   8.00   8034.0   0.0000   0.3646   0.2867 0.462060E-04
WD-DA-3D   Gr   8.00   9036.0   0.0000   0.3368   0.2498 0.616151E-04
WD-DA-3D   Gr   8.00   9520.0   0.0000   0.3284   0.2292 0.695062E-04
